SourcePort,TargetPort,Risk,SourcePortName,TargetPortName,SourceCountry,TargetCountry,SourceLat,SourceLon,TargetLat,TargetLon,Freq,SourceTemp,TargetTemp,SourceSal,TargetSal
1563,53,0.00136849321584,Thorlakshofn,Grundartangi,ISL,ISL,63.85,-21.33333,64.35,-21.78333,7,5.96,5.13,34.84,24.33
3469,5987,0.000952421352299,Hammerfest,Havoysund,NOR,NOR,70.66667,23.66667,70.98333,24.58333,1,6.16,6.16,34.44,34.46
4310,713,0.000287444315735,Qasigiannguit,Kangerlussuaq,GRL,GRL,68.81667,-51.18333,66.96667,-50.95,1,1.06,0.58,33,0
1235,2623,0.000528020716626,Eskifjordur,Vestmannaeyjar,ISL,ISL,65.08333,-13.98333,63.43333,-20.26667,7,4.24,8.51,34.53,34.93
1799,5066,0.000355911411683,Andenes,Harstad,NOR,NOR,69.31667,16.13333,68.8,16.55,3,7.19,7,34.04,33.69
9482,93,0.000135759071271,Hvalvik,Kollafjordur,FRO,FRO,62.18333,-7,62.11667,-6.9,1,7.45,7.71,35.19,35.18
875,3218,0.00035792809903,Thorshofn,Reykjavik,ISL,ISL,66.2,-15.33333,64.14972,-21.9475,6,4.79,6.52,34.34,34.7
2186,102,0.00876183808969,Nuuk,Aasiaat,GRL,GRL,64.16667,-51.73333,68.71667,-52.88333,15,1.37,1.55,32.31,33.33
604,5082,0.000235714035912,Isafjordur,Tromso,ISL,NOR,66.08333,-23.1,69.65,18.96667,1,5.31,4.14,34.49,12.35
3509,5241,0.000233830836486,North Cape,Murmansk,NOR,RUS,71.16667,25.76667,68.96667,33.08333,1,6.01,3.37,34.42,6.55
4364,5294,0.00476044537039,Kirkenes,Vardo,NOR,NOR,69.73333,30.05,70.38333,31.1,4,5.23,5.36,16.25,34.18
1272,1142,8.09347519932e-05,Nordurfjordur,Torshavn,ISL,FRO,66.03333,-21.56667,62,-6.75,1,4.71,8.39,34.44,35.17
5241,5835,0.0266697620509,Murmansk,Advent Bay,RUS,SJM,68.96667,33.08333,78.25,15.58333,1,3.37,0.23,6.55,33.73
1725,5066,8.88345774385e-05,Ballangen,Harstad,NOR,NOR,68.36667,16.93333,68.8,16.55,1,6.82,7,11.76,33.69
1220,2623,0.000919533335409,Hafnarfjordur,Vestmannaeyjar,ISL,ISL,64.06667,-21.91667,63.43333,-20.26667,10,6.52,8.51,34.7,34.93
4364,5241,0.256236568625,Kirkenes,Murmansk,NOR,RUS,69.73333,30.05,68.96667,33.08333,222,5.23,3.37,16.25,6.55
9482,8583,0.000135759071271,Hvalvik,Toftir,FRO,FRO,62.18333,-7,62.08333,-6.71667,1,7.45,8.39,35.19,35.18
2623,4158,0.000289441138686,Vestmannaeyjar,Faskrudhsfjordur,ISL,ISL,63.43333,-20.26667,64.9295,-14.0119,8,8.51,6.015,34.93,34.471
2548,3218,0.00382158502568,Akureyri,Reykjavik,ISL,ISL,65.68333,-18.05,64.14972,-21.9475,16,4.9,6.52,18.37,34.7
5082,604,0.000326124895196,Tromso,Isafjordur,NOR,ISL,69.65,18.96667,66.08333,-23.1,2,4.14,5.31,12.35,34.49
1370,3507,8.90568567736e-05,Keflavik,Seydhisfjordur,ISL,ISL,64,-22.55,65.25,-13.91667,1,7.53,4.1,34.59,23.89
1907,3509,0.000916843589723,Bodo,North Cape,NOR,NOR,67.28333,14.38333,71.16667,25.76667,1,7.04,6.01,32.78,34.42
1142,173,0.00119835331134,Torshavn,Glomfjord,FRO,NOR,62,-6.75,66.81667,13.61667,1,8.39,7.52,35.17,17.19
5082,2090,0.000151025896506,Tromso,Sorvagur,NOR,FRO,69.65,18.96667,62.08333,-7.41667,1,4.14,8.57,12.35,35.2
93,4158,0.00024698543641,Kollafjordur,Faskrudhsfjordur,FRO,ISL,62.11667,-6.9,64.9295,-14.0119,2,7.71,6.015,35.18,34.471
1222,4310,0.00021948500554,Kangilinnguit,Qasigiannguit,GRL,GRL,61.2,-48.1,68.81667,-51.18333,1,4.12,1.06,32.39,33
5082,4158,0.000241407211893,Tromso,Faskrudhsfjordur,NOR,ISL,69.65,18.96667,64.9295,-14.0119,2,4.14,6.015,12.35,34.471
113,3218,0.000235339501089,Qaqortoq,Reykjavik,GRL,ISL,60.71667,-46.03333,64.14972,-21.9475,1,1.29,6.52,32.22,34.7
2623,1563,0.00502830614759,Vestmannaeyjar,Thorlakshofn,ISL,ISL,63.43333,-20.26667,63.85,-21.33333,12,8.51,5.96,34.93,34.84
8813,9420,3.67757926606e-05,St. Matthew Is.,St. Paul(AK USA),USA,USA,60.4086,-172.72,57.11667,-170.26667,2,9.459,4.49,31.074,32.19
4236,5066,0.000238706776705,Melbu,Harstad,NOR,NOR,68.5,14.8,68.8,16.55,2,5.48,7,32.78,33.69
1220,6188,0.000795064628565,Hafnarfjordur,Helguvik,ISL,ISL,64.06667,-21.91667,64.38333,-21.46667,6,6.52,4.85,34.7,19.36
4602,875,0.000610061917067,Neskaupstadur,Thorshofn,ISL,ISL,65.15,-13.68333,66.2,-15.33333,5,4.59,4.79,34.3,34.34
93,8583,0.000858961997829,Kollafjordur,Toftir,FRO,FRO,62.11667,-6.9,62.08333,-6.71667,8,7.71,8.39,35.18,35.18
2395,5241,0.00415000530968,Grundarfjordur,Murmansk,ISL,RUS,64.91667,-23.21667,68.96667,33.08333,1,5.29,3.37,33.95,6.55
3469,2104,0.000800775825015,Hammerfest,Alta,NOR,NOR,70.66667,23.66667,69.96667,23.25,9,6.16,3.93,34.44,4.1
5241,4317,0.000493489145506,Murmansk,Svolvaer,RUS,NOR,68.96667,33.08333,68.23333,14.56667,4,3.37,6.05,6.55,32.82
5066,4414,0.000456084882622,Harstad,Honningsvaag,NOR,NOR,68.8,16.55,70.98333,25.98333,5,7,6.02,33.69,34.34
2041,53,0.45536685609,Leirpollen,Grundartangi,NOR,ISL,70.38333,25.51667,64.35,-21.78333,39,3.45,5.13,34.23,24.33
1142,8553,0.000162270682297,Torshavn,Kopavogur,FRO,ISL,62,-6.75,64.1,-21.88333,1,8.39,6.52,35.17,34.7
5275,5241,0.006209532671,Novyy Port,Murmansk,RUS,RUS,67.68333,73.1,68.96667,33.08333,1,0.62,3.37,22.46,6.55
9516,1205,0.000343022076264,Unalaska,King Cove,USA,USA,53.85,-166.51667,55.03333,-162.31667,1,5.91,5.42,32.51,31.57
2623,1142,0.0153345896896,Vestmannaeyjar,Torshavn,ISL,FRO,63.43333,-20.26667,62,-6.75,58,8.51,8.39,34.93,35.17
1370,1220,0.000268129066759,Keflavik,Hafnarfjordur,ISL,ISL,64,-22.55,64.06667,-21.91667,6,7.53,6.52,34.59,34.7
5066,1907,0.0313273384737,Harstad,Bodo,NOR,NOR,68.8,16.55,67.28333,14.38333,120,7,7.04,33.69,32.78
3960,5082,0.012380507046,Dudinka,Tromso,RUS,NOR,69.4,86.16667,69.65,18.96667,2,0,4.14,0,12.35
5082,1235,0.000459891383529,Tromso,Eskifjordur,NOR,ISL,69.65,18.96667,65.08333,-13.98333,3,4.14,4.24,12.35,34.53
5439,4729,9.27233458942e-05,Finnsnes,Narvik,NOR,NOR,69.23333,17.96667,68.43333,17.43333,1,5.19,3.55,10.3,4.16
3235,4706,0.000493015863045,Ilulissat,Uummannaq,GRL,GRL,69.21667,-51.1,70.68333,-52.13333,2,1.44,1.47,32.98,32.78
1220,1384,0.000174621252674,Hafnarfjordur,Holmavik,ISL,ISL,64.06667,-21.91667,65.7,-21.68333,1,6.52,4.48,34.7,34.27
5241,2548,0.000353978065082,Murmansk,Akureyri,RUS,ISL,68.96667,33.08333,65.68333,-18.05,1,3.37,4.9,6.55,18.37
2034,5494,0.00166864247356,Adak,Dutch Hbr.,USA,USA,51.85,-176.65,53.9,-166.53333,8,5.53,5.94,32.89,32.51
1907,374,0.0345975999259,Bodo,Hammerfall,NOR,NOR,67.28333,14.38333,67.41667,15.53333,3,7.04,4.7,32.78,10.27
1659,464,0.00347900758334,Maniitsoq,Sisimiut,GRL,GRL,65.41667,-52.9,66.95,-53.68333,13,1.42,1.69,32.9,33.1
4729,5439,0.000181686538063,Narvik,Finnsnes,NOR,NOR,68.43333,17.43333,69.23333,17.96667,2,3.55,5.19,4.16,10.3
464,113,0.00137211824689,Sisimiut,Qaqortoq,GRL,GRL,66.95,-53.68333,60.71667,-46.03333,5,1.69,1.29,33.1,32.22
1142,3469,0.00719276700473,Torshavn,Hammerfest,FRO,NOR,62,-6.75,70.66667,23.66667,5,8.39,6.16,35.17,34.44
3621,2019,0.012017800462,Grindavik,Sandgerdhi,ISL,ISL,63.83333,-22.43333,64.05,-22.71667,12,7.22,7.53,34.68,34.71
3218,4158,0.000740220846563,Reykjavik,Faskrudhsfjordur,ISL,ISL,64.14972,-21.9475,64.9295,-14.0119,7,6.52,6.015,34.7,34.471
93,5241,7.92131562146e-05,Kollafjordur,Murmansk,FRO,RUS,62.11667,-6.9,68.96667,33.08333,1,7.71,3.37,35.18,6.55
4729,1907,8.22098402455e-05,Narvik,Bodo,NOR,NOR,68.43333,17.43333,67.28333,14.38333,1,3.55,7.04,4.16,32.78
93,9482,8.20091701668e-05,Kollafjordur,Hvalvik,FRO,FRO,62.11667,-6.9,62.18333,-7,1,7.71,7.45,35.18,35.19
2019,1370,0.00546649388911,Sandgerdhi,Keflavik,ISL,ISL,64.05,-22.71667,64,-22.55,12,7.53,7.53,34.71,34.59
3034,4602,0.000303332309168,Siglufjordur,Neskaupstadur,ISL,ISL,66.2,-18.86667,65.15,-13.68333,7,4.06,4.59,34.47,34.3
4414,3218,0.00326407748618,Honningsvaag,Reykjavik,NOR,ISL,70.98333,25.98333,64.14972,-21.9475,2,6.02,6.52,34.34,34.7
5082,180,0.000117561075238,Tromso,Oksfjord,NOR,NOR,69.65,18.96667,70.23333,22.3,1,4.14,6.21,12.35,34.47
3218,604,0.00297668887353,Reykjavik,Isafjordur,ISL,ISL,64.14972,-21.9475,66.08333,-23.1,18,6.52,5.31,34.7,34.49
4317,9697,0.000661281999992,Svolvaer,Leknes,NOR,NOR,68.23333,14.56667,68.1333,13.6167,2,6.05,7.35,32.82,32.4
8583,93,0.000297241358263,Toftir,Kollafjordur,FRO,FRO,62.08333,-6.71667,62.11667,-6.9,4,8.39,7.71,35.18,35.18
4414,5241,0.00150985433692,Honningsvaag,Murmansk,NOR,RUS,70.98333,25.98333,68.96667,33.08333,8,6.02,3.37,34.34,6.55
5241,3048,0.00048487011486,Murmansk,Husavik,RUS,ISL,68.96667,33.08333,66.05,-17.36667,2,3.37,4.9,6.55,34.36
1659,113,0.000498339906375,Maniitsoq,Qaqortoq,GRL,GRL,65.41667,-52.9,60.71667,-46.03333,2,1.42,1.29,32.9,32.22
9243,1235,8.88345774385e-05,Bergneset,Eskifjordur,NOR,ISL,68.8,16,65.08333,-13.98333,1,7.13,4.24,33.78,34.53
4317,4729,8.09347519932e-05,Svolvaer,Narvik,NOR,NOR,68.23333,14.56667,68.43333,17.43333,1,6.05,3.55,32.82,4.16
5435,4364,0.242957330538,Vadso,Kirkenes,NOR,NOR,70.06667,29.73333,69.73333,30.05,270,3.33,5.23,33.81,16.25
2812,7939,0.0202020139222,Kandalaksha,Vitino,RUS,RUS,67.13333,32.43333,66.9,32.33333,17,3.09,2.98,21.66,21.66
1235,9482,8.38705891819e-05,Eskifjordur,Hvalvik,ISL,FRO,65.08333,-13.98333,62.18333,-7,1,4.24,7.45,34.53,35.19
4317,173,0.000174582642513,Svolvaer,Glomfjord,NOR,NOR,68.23333,14.56667,66.81667,13.61667,2,6.05,7.52,32.82,17.19
102,3235,0.00145959571869,Aasiaat,Ilulissat,GRL,GRL,68.71667,-52.88333,69.21667,-51.1,5,1.55,1.44,33.33,32.98
5091,1563,8.08238786191e-05,Halsa,Thorlakshofn,NOR,ISL,66.75,13.56667,63.85,-21.33333,1,7.52,5.96,16.92,34.84
4364,5066,0.011463650011,Kirkenes,Harstad,NOR,NOR,69.73333,30.05,68.8,16.55,39,5.23,7,16.25,33.69
8652,3507,0.00013073524266,Myre,Seydhisfjordur,NOR,ISL,69.08333,15.95,65.25,-13.91667,1,7.22,4.1,33.99,23.89
1563,1142,0.000363069913104,Thorlakshofn,Torshavn,ISL,FRO,63.85,-21.33333,62,-6.75,1,5.96,8.39,34.84,35.17
1563,1671,0.000348576678551,Thorlakshofn,Akranes,ISL,ISL,63.85,-21.33333,64.31667,-22.08333,3,5.96,7.29,34.84,34.65
5241,2041,0.0173522841574,Murmansk,Leirpollen,RUS,NOR,68.96667,33.08333,70.38333,25.51667,1,3.37,3.45,6.55,34.23
3183,1222,0.000703714540094,Nanortalik,Kangilinnguit,GRL,GRL,60.13333,-45.25,61.2,-48.1,3,1.62,4.12,33.18,32.39
7714,102,0.000276173462902,Nerlerit Innat,Aasiaat,GRL,GRL,70.73333,-22.63333,68.71667,-52.88333,1,0.05,1.55,33.17,33.33
2395,6190,0.00102274219216,Grundarfjordur,Hofn,ISL,ISL,64.91667,-23.21667,64.26667,-15.21667,5,5.29,6.51,33.95,34.84
2395,2548,0.00339878700533,Grundarfjordur,Akureyri,ISL,ISL,64.91667,-23.21667,65.68333,-18.05,1,5.29,4.9,33.95,18.37
9697,5066,0.000170541037066,Leknes,Harstad,NOR,NOR,68.1333,13.6167,68.8,16.55,2,7.35,7,32.4,33.69
7820,1659,0.000237765268051,Tasiusaq,Maniitsoq,GRL,GRL,73.36667,-56.06667,65.41667,-52.9,1,0.95,1.42,32.67,32.9
2395,3621,0.017503923548,Grundarfjordur,Grindavik,ISL,ISL,64.91667,-23.21667,63.83333,-22.43333,3,5.29,7.22,33.95,34.68
3469,9697,0.000168099019567,Hammerfest,Leknes,NOR,NOR,70.66667,23.66667,68.1333,13.6167,1,6.16,7.35,34.44,32.4
1142,4729,8.36247332077e-05,Torshavn,Narvik,FRO,NOR,62,-6.75,68.43333,17.43333,1,8.39,3.55,35.17,4.16
3218,225,0.00306172192816,Reykjavik,Narsarsuaq,ISL,GRL,64.14972,-21.9475,61.15,-45.43333,1,6.52,3.15,34.7,15.34
1235,5091,0.000321058765275,Eskifjordur,Halsa,ISL,NOR,65.08333,-13.98333,66.75,13.56667,1,4.24,7.52,34.53,16.92
4729,5082,0.0183264544034,Narvik,Tromso,NOR,NOR,68.43333,17.43333,69.65,18.96667,5,3.55,4.14,4.16,12.35
3048,5066,0.000113211488114,Husavik,Harstad,ISL,NOR,66.05,-17.36667,68.8,16.55,1,4.9,7,34.36,33.69
53,5241,0.22640300847,Grundartangi,Murmansk,ISL,RUS,64.35,-21.78333,68.96667,33.08333,17,5.13,3.37,24.33,6.55
4602,3034,0.000154665192189,Neskaupstadur,Siglufjordur,ISL,ISL,65.15,-13.68333,66.2,-18.86667,4,4.59,4.06,34.3,34.47
5082,1907,0.372121035011,Tromso,Bodo,NOR,NOR,69.65,18.96667,67.28333,14.38333,621,4.14,7.04,12.35,32.78
5082,1563,0.000208141738384,Tromso,Thorlakshofn,NOR,ISL,69.65,18.96667,63.85,-21.33333,2,4.14,5.96,12.35,34.84
3218,5082,0.00508798995622,Reykjavik,Tromso,ISL,NOR,64.14972,-21.9475,69.65,18.96667,25,6.52,4.14,34.7,12.35
4414,1142,4.01848854629e-05,Honningsvaag,Torshavn,NOR,FRO,70.98333,25.98333,62,-6.75,1,6.02,8.39,34.34,35.17
5091,4729,8.88706011107e-05,Halsa,Narvik,NOR,NOR,66.75,13.56667,68.43333,17.43333,1,7.52,3.55,16.92,4.16
5241,4927,0.000706483082605,Murmansk,Pevek,RUS,RUS,68.96667,33.08333,69.71667,170.3,3,3.37,0,6.55,28.02
5241,1239,0.000209252867073,Murmansk,Raufarhofn,RUS,ISL,68.96667,33.08333,66.45,-15.9,1,3.37,4.64,6.55,34.34
1235,3621,8.76520170615e-05,Eskifjordur,Grindavik,ISL,ISL,65.08333,-13.98333,63.83333,-22.43333,1,4.24,7.22,34.53,34.68
3781,102,0.000241656536236,Kulusuk,Aasiaat,GRL,GRL,65.53333,-37.25,68.71667,-52.88333,1,2.07,1.55,33.14,33.33
5082,374,0.000415395448129,Tromso,Hammerfall,NOR,NOR,69.65,18.96667,67.41667,15.53333,3,4.14,4.7,12.35,10.27
1671,2378,0.000488055286736,Akranes,Vopnafjordur,ISL,ISL,64.31667,-22.08333,65.75,-14.81667,4,7.29,4.04,34.65,34.5
1128,5082,0.000170008794378,Sorreisa,Tromso,NOR,NOR,69.13333,18.13333,69.65,18.96667,2,3.37,4.14,4.3,12.35
1799,5082,0.000131614897106,Andenes,Tromso,NOR,NOR,69.31667,16.13333,69.65,18.96667,1,7.19,4.14,34.04,12.35
2041,5241,0.0344034665493,Leirpollen,Murmansk,NOR,RUS,70.38333,25.51667,68.96667,33.08333,3,3.45,3.37,34.23,6.55
3469,8797,0.00325104823868,Hammerfest,Longyearbyen,NOR,SJM,70.66667,23.66667,78.25,15.58333,1,6.16,0.23,34.44,33.73
9515,5494,0.00107508804309,False Pass,Dutch Hbr.,USA,USA,54.83333,-163.4,53.9,-166.53333,6,6.36,5.94,31.74,32.51
5066,5835,0.000221159527553,Harstad,Advent Bay,NOR,SJM,68.8,16.55,78.25,15.58333,2,7,0.23,33.69,33.73
5082,1142,0.00613555810965,Tromso,Torshavn,NOR,FRO,69.65,18.96667,62,-6.75,11,4.14,8.39,12.35,35.17
5494,2034,0.00349845455186,Dutch Hbr.,Adak,USA,USA,53.9,-166.53333,51.85,-176.65,14,5.94,5.53,32.51,32.89
1142,1884,0.000914852630034,Torshavn,Klaksvik,FRO,FRO,62,-6.75,62.23333,-6.58333,6,8.39,8.31,35.17,35.18
5241,5788,0.000484346453285,Murmansk,Tiksi,RUS,RUS,68.96667,33.08333,71.66667,129,2,3.37,0,6.55,8.22
8652,5066,0.000907879653043,Myre,Harstad,NOR,NOR,69.08333,15.95,68.8,16.55,8,7.22,7,33.99,33.69
604,3218,0.000809437391569,Isafjordur,Reykjavik,ISL,ISL,66.08333,-23.1,64.14972,-21.9475,11,5.31,6.52,34.49,34.7
1659,3235,0.00427196613223,Maniitsoq,Ilulissat,GRL,GRL,65.41667,-52.9,69.21667,-51.1,15,1.42,1.44,32.9,32.98
1220,6190,0.000401906319093,Hafnarfjordur,Hofn,ISL,ISL,64.06667,-21.91667,64.26667,-15.21667,2,6.52,6.51,34.7,34.84
4317,604,8.37327409997e-05,Svolvaer,Isafjordur,NOR,ISL,68.23333,14.56667,66.08333,-23.1,1,6.05,5.31,32.82,34.49
3034,2395,0.00182721480283,Siglufjordur,Grundarfjordur,ISL,ISL,66.2,-18.86667,64.91667,-23.21667,1,4.06,5.29,34.47,33.95
1142,1370,9.4771474015e-05,Torshavn,Keflavik,FRO,ISL,62,-6.75,64,-22.55,1,8.39,7.53,35.17,34.59
2684,102,0.0019030926791,Upernavik,Aasiaat,GRL,GRL,72.78333,-56.15,68.71667,-52.88333,8,1.12,1.55,32.87,33.33
3476,5066,6.72482178572e-05,Stamsund,Harstad,NOR,NOR,68.11667,13.85,68.8,16.55,1,7.42,7,33.94,33.69
2548,1220,0.000261523915937,Akureyri,Hafnarfjordur,ISL,ISL,65.68333,-18.05,64.06667,-21.91667,8,4.9,6.52,18.37,34.7
3986,173,0.000176738116055,Stokmarknes,Glomfjord,NOR,NOR,68.56667,14.91667,66.81667,13.61667,2,5.96,7.52,32.78,17.19
4317,2104,0.00331672376959,Svolvaer,Alta,NOR,NOR,68.23333,14.56667,69.96667,23.25,1,6.05,3.93,32.82,4.1
5241,4602,0.000308482555604,Murmansk,Neskaupstadur,RUS,ISL,68.96667,33.08333,65.15,-13.68333,1,3.37,4.59,6.55,34.3
4414,5082,0.0860175851068,Honningsvaag,Tromso,NOR,NOR,70.98333,25.98333,69.65,18.96667,138,6.02,4.14,34.34,12.35
9915,5494,0.000288277599287,Nushagak,Dutch Hbr.,USA,USA,58.95,-158.4833,53.9,-166.53333,1,7.901,5.94,32.533,32.51
3048,3578,0.000263487749559,Husavik,Patrekshofn,ISL,ISL,66.05,-17.36667,65.58333,-23.98333,1,4.9,5.11,34.36,34.81
4364,4317,0.00193410566386,Kirkenes,Svolvaer,NOR,NOR,69.73333,30.05,68.23333,14.56667,13,5.23,6.05,16.25,32.82
2654,1235,0.00144085159151,Reydharfjordur,Eskifjordur,ISL,ISL,65.0333,-14.2167,65.08333,-13.98333,11,6.015,4.24,34.471,34.53
5082,53,0.0303898550894,Tromso,Grundartangi,NOR,ISL,69.65,18.96667,64.35,-21.78333,3,4.14,5.13,12.35,24.33
7869,3235,0.000241656536236,Innaarsuit,Ilulissat,GRL,GRL,73.2,-56.0111,69.21667,-51.1,1,0.95,1.44,32.67,32.98
2186,1222,0.000233057200302,Nuuk,Kangilinnguit,GRL,GRL,64.16667,-51.73333,61.2,-48.1,1,1.37,4.12,32.31,32.39
7900,1142,0.00060351539489,Skali,Torshavn,FRO,FRO,62.15,-6.76667,62,-6.75,7,8.39,8.39,35.18,35.17
5494,2272,3.20265645124e-05,Dutch Hbr.,Nome,USA,USA,53.9,-166.53333,64.51667,-165.41667,2,5.94,1.37,32.51,29.75
1370,6188,0.000200148626285,Keflavik,Helguvik,ISL,ISL,64,-22.55,64.38333,-21.46667,2,7.53,4.85,34.59,19.36
173,2041,0.176582843644,Glomfjord,Leirpollen,NOR,NOR,66.81667,13.61667,70.38333,25.51667,13,7.52,3.45,17.19,34.23
1142,3219,3.34452634906e-05,Torshavn,Reykjanes,FRO,ISL,62,-6.75,63.8,-22.7,1,8.39,7.56,35.17,34.59
5066,1142,2.34176717754e-05,Harstad,Torshavn,NOR,FRO,68.8,16.55,62,-6.75,1,7,8.39,33.69,35.17
1220,1711,1.23576664277e-05,Hafnarfjordur,Bolungavik,ISL,ISL,64.06667,-21.91667,66.16667,-23.23333,1,6.52,5.31,34.7,34.49
4310,113,0.000270704861939,Qasigiannguit,Qaqortoq,GRL,GRL,68.81667,-51.18333,60.71667,-46.03333,1,1.06,1.29,33,32.22
6188,5030,8.09347519932e-05,Helguvik,Reykholar,ISL,ISL,64.38333,-21.46667,65.45,-22.21667,2,4.85,4.9,19.36,33.9
5066,1799,0.000394792726153,Harstad,Andenes,NOR,NOR,68.8,16.55,69.31667,16.13333,3,7,7.19,33.69,34.04
4488,9516,0.000233710360743,Kodiak,Unalaska,USA,USA,57.78333,-152.4,53.85,-166.51667,1,6.33,5.91,32.43,32.51
4488,9416,0.00211223987859,Kodiak,Sand Point,USA,USA,57.78333,-152.4,55.31667,-160.48333,8,6.33,6.53,32.43,31.61
2019,3621,0.0186269155311,Sandgerdhi,Grindavik,ISL,ISL,64.05,-22.71667,63.83333,-22.43333,15,7.53,7.22,34.71,34.68
1235,5082,0.000733727084435,Eskifjordur,Tromso,ISL,NOR,65.08333,-13.98333,69.65,18.96667,7,4.24,4.14,34.53,12.35
5082,4729,0.0181377664702,Tromso,Narvik,NOR,NOR,69.65,18.96667,68.43333,17.43333,5,4.14,3.55,12.35,4.16
4539,9416,0.000843459831936,Akutan,Sand Point,USA,USA,54.13333,-165.75,55.31667,-160.48333,5,5.9,6.53,32.1,31.61
1220,2378,0.000168099019567,Hafnarfjordur,Vopnafjordur,ISL,ISL,64.06667,-21.91667,65.75,-14.81667,3,6.52,4.04,34.7,34.5
9697,4414,0.000353743956709,Leknes,Honningsvaag,NOR,NOR,68.1333,13.6167,70.98333,25.98333,1,7.35,6.02,32.4,34.34
604,2378,0.00026163879991,Isafjordur,Vopnafjordur,ISL,ISL,66.08333,-23.1,65.75,-14.81667,3,5.31,4.04,34.49,34.5
5241,2378,0.000707830829694,Murmansk,Vopnafjordur,RUS,ISL,68.96667,33.08333,65.75,-14.81667,2,3.37,4.04,6.55,34.5
3469,2548,0.000264762609524,Hammerfest,Akureyri,NOR,ISL,70.66667,23.66667,65.68333,-18.05,1,6.16,4.9,34.44,18.37
5241,7858,0.000166983893515,Murmansk,Severomorsk,RUS,RUS,68.96667,33.08333,69.08333,33.45,1,3.37,3.39,6.55,16
3218,2395,0.00856990382908,Reykjavik,Grundarfjordur,ISL,ISL,64.14972,-21.9475,64.91667,-23.21667,21,6.52,5.29,34.7,33.95
1205,5494,0.0022224946754,King Cove,Dutch Hbr.,USA,USA,55.03333,-162.31667,53.9,-166.53333,9,5.42,5.94,31.57,32.51
3469,173,0.000561932116306,Hammerfest,Glomfjord,NOR,NOR,70.66667,23.66667,66.81667,13.61667,5,6.16,7.52,34.44,17.19
4488,9333,0.00104793936592,Kodiak,Port Lions,USA,USA,57.78333,-152.4,57.86667,-152.88333,7,6.33,6.4,32.43,32.42
3469,2812,8.36612543875e-05,Hammerfest,Kandalaksha,NOR,RUS,70.66667,23.66667,67.13333,32.43333,1,6.16,3.09,34.44,21.66
1235,3986,0.000131614897106,Eskifjordur,Stokmarknes,ISL,NOR,65.08333,-13.98333,68.56667,14.91667,1,4.24,5.96,34.53,32.78
5082,9842,3.02196659759e-05,Tromso,Snohvit Field,NOR,NOR,69.65,18.96667,71.6,21,1,4.14,8.39,12.35,35.071
3621,3218,0.00148268609924,Grindavik,Reykjavik,ISL,ISL,63.83333,-22.43333,64.14972,-21.9475,14,7.22,6.52,34.68,34.7
9333,5494,6.40958680198e-06,Port Lions,Dutch Hbr.,USA,USA,57.86667,-152.88333,53.9,-166.53333,1,6.4,5.94,32.42,32.51
1222,2186,0.000470767055444,Kangilinnguit,Nuuk,GRL,GRL,61.2,-48.1,64.16667,-51.73333,2,4.12,1.37,32.39,32.31
5082,3034,0.000858977813467,Tromso,Siglufjordur,NOR,ISL,69.65,18.96667,66.2,-18.86667,7,4.14,4.06,12.35,34.47
4602,2395,0.000274656768202,Neskaupstadur,Grundarfjordur,ISL,ISL,65.15,-13.68333,64.91667,-23.21667,2,4.59,5.29,34.3,33.95
5494,6311,0.000721161520575,Dutch Hbr.,Red Dog,USA,USA,53.9,-166.53333,67.58333,-164.05,1,5.94,0.36,32.51,30.12
113,2980,8.07140755513e-05,Qaqortoq,Aputiteq,GRL,GRL,60.71667,-46.03333,67.8,-32.21667,1,1.29,1.21,32.22,32.91
1907,5082,0.189324591643,Bodo,Tromso,NOR,NOR,67.28333,14.38333,69.65,18.96667,386,7.04,4.14,32.78,12.35
1220,8652,0.000121898769249,Hafnarfjordur,Myre,ISL,NOR,64.06667,-21.91667,69.08333,15.95,1,6.52,7.22,34.7,33.99
3218,2654,0.0319432294662,Reykjavik,Reydharfjordur,ISL,ISL,64.14972,-21.9475,65.0333,-14.2167,167,6.52,6.015,34.7,34.471
1220,4602,0.000675459353745,Hafnarfjordur,Neskaupstadur,ISL,ISL,64.06667,-21.91667,65.15,-13.68333,8,6.52,4.59,34.7,34.3
4317,3476,0.000117729605697,Svolvaer,Stamsund,NOR,NOR,68.23333,14.56667,68.11667,13.85,1,6.05,7.42,32.82,33.94
1142,3048,0.00012247612615,Torshavn,Husavik,FRO,ISL,62,-6.75,66.05,-17.36667,1,8.39,4.9,35.17,34.36
5241,1725,0.0173919098776,Murmansk,Ballangen,RUS,NOR,68.96667,33.08333,68.36667,16.93333,1,3.37,6.82,6.55,11.76
4310,4706,0.000287444315735,Qasigiannguit,Uummannaq,GRL,GRL,68.81667,-51.18333,70.68333,-52.13333,1,1.06,1.47,33,32.78
3469,5066,0.0216926720598,Hammerfest,Harstad,NOR,NOR,70.66667,23.66667,68.8,16.55,121,6.16,7,34.44,33.69
1235,1907,0.000161876074831,Eskifjordur,Bodo,ISL,NOR,65.08333,-13.98333,67.28333,14.38333,1,4.24,7.04,34.53,32.78
2623,53,0.000168099019567,Vestmannaeyjar,Grundartangi,ISL,ISL,63.43333,-20.26667,64.35,-21.78333,2,8.51,5.13,34.93,24.33
5241,3218,7.48569360846e-05,Murmansk,Reykjavik,RUS,ISL,68.96667,33.08333,64.14972,-21.9475,1,3.37,6.52,6.55,34.7
