SourcePort,TargetPort,Risk,SourcePortName,TargetPortName,SourceCountry,TargetCountry,SourceLat,SourceLon,TargetLat,TargetLon,Freq,SourceTemp,TargetTemp,SourceSal,TargetSal
5645,1142,0.000390918,Floro,Torshavn,NOR,FRO,61.6,5.03333,62,-6.75,5,8.17,8.39,32.45,35.17
3974,5494,0.000390005,Yantai,Dutch Hbr.,CHN,USA,37.56667,121.43333,53.9,-166.53333,2,13,5.94,31.31,32.51
4005,4602,0.00038732,Skagen,Neskaupstadur,DNK,ISL,57.71667,10.6,65.15,-13.68333,4,9.46,4.59,27.5,34.3
2485,3218,0.000387263,Coryton,Reykjavik,GBR,ISL,51.51667,0.53333,64.14972,-21.9475,1,11.98,6.52,20.75,34.7
2531,1907,0.000385183,Esbjerg,Bodo,DNK,NOR,55.46667,8.43333,67.28333,14.38333,2,9.84,7.04,30.65,32.78
3365,5241,0.000384932,Wismar,Murmansk,DEU,RUS,53.9,11.46667,68.96667,33.08333,3,10.49,3.37,14.09,6.55
1012,3218,0.000381414,Aberdeen(GBR),Reykjavik,GBR,ISL,57.15,-2.06667,64.14972,-21.9475,2,9.88,6.52,34.64,34.7
1076,4810,0.000378687,Thyboron,Saudarkrokur,DNK,ISL,56.7,8.21667,65.75,-19.6,3,9.95,4.9,33.53,34.38
5808,3507,0.000376804,Stavanger,Seydhisfjordur,NOR,ISL,58.96667,5.73333,65.25,-13.91667,4,8.9,4.1,30.8,23.89
1320,3469,0.000376618,Hirtshals,Hammerfest,DNK,NOR,57.6,9.96667,70.66667,23.66667,3,9.71,6.16,31.44,34.44
3978,2378,0.00037645,Kaliningrad,Vopnafjordur,RUS,ISL,54.71667,20.51667,65.75,-14.81667,2,9.3,4.04,7.48,34.5
2249,875,0.000375673,Riga,Thorshofn,LVA,ISL,56.96667,24.1,66.2,-15.33333,2,8.29,4.79,5.57,34.34
4876,53,0.000372036,Police,Grundartangi,POL,ISL,53.55,14.6,64.35,-21.78333,3,10.69,5.13,7.8,24.33
2301,5066,0.000371216,Pula,Harstad,HRV,NOR,44.88333,13.83333,68.8,16.55,1,15.98,7,27.78,33.69
4485,2186,0.000371216,Kolobrzeg,Nuuk,POL,GRL,54.18333,15.56667,64.16667,-51.73333,1,10.94,1.37,7.81,32.31
4400,1671,0.00036936,Muuga,Akranes,EST,ISL,59.5,24.96667,64.31667,-22.08333,2,7.08,7.29,5.67,34.65
2762,3781,0.000363681,Aalborg,Kulusuk,DNK,GRL,57.05,9.91667,65.53333,-37.25,2,9.57,2.07,27.65,33.14
4940,4602,0.00036352,Santander,Neskaupstadur,ESP,ISL,43.46667,-3.76667,65.15,-13.68333,2,15.84,4.59,35.45,34.3
1697,1220,0.00036261,Bremerhaven,Hafnarfjordur,DEU,ISL,53.55,8.58333,64.06667,-21.91667,1,10.74,6.52,27.33,34.7
677,2623,0.000361048,Kristiansund,Vestmannaeyjar,NOR,ISL,63.11667,7.73333,63.43333,-20.26667,2,8.61,8.51,32.8,34.93
5019,1220,0.000360847,Dundee,Hafnarfjordur,GBR,ISL,56.46667,-2.96667,64.06667,-21.91667,3,9.01,6.52,34.06,34.7
4374,5066,0.000360797,Lubeck,Harstad,DEU,NOR,53.86667,10.66667,68.8,16.55,2,10.46,7,13.79,33.69
1823,5066,0.000356261,Cuxhaven,Harstad,DEU,NOR,53.86667,8.7,68.8,16.55,2,10.94,7,25.09,33.69
4534,5439,0.000355976,Dordrecht,Finnsnes,NLD,NOR,51.8,4.65,69.23333,17.96667,3,11.4,5.19,0.26,10.3
1318,2548,0.000355881,Peterhead,Akureyri,GBR,ISL,57.5,-1.78333,65.68333,-18.05,1,9.24,4.9,34.7,18.37
2485,7939,0.000354883,Coryton,Vitino,GBR,RUS,51.51667,0.53333,66.9,32.33333,1,11.98,2.98,20.75,21.66
4538,3621,0.000354736,Ghent,Grindavik,BEL,ISL,51.08806,3.74528,63.83333,-22.43333,3,12.14,7.22,1.55,34.68
2798,5241,0.000353978,Inverness,Murmansk,GBR,RUS,57.5,-4.23333,68.96667,33.08333,1,9.48,3.37,12.07,6.55
362,5082,0.000353978,Nouadhibou,Tromso,MRT,NOR,20.9,-17.05,69.65,18.96667,1,18.68,4.14,36.07,12.35
1591,5241,0.000353978,Viana do Castelo,Murmansk,PRT,RUS,41.68333,-8.83333,68.96667,33.08333,1,15.83,3.37,35.48,6.55
1823,4364,0.000353978,Cuxhaven,Kirkenes,DEU,NOR,53.86667,8.7,69.73333,30.05,1,10.94,5.23,25.09,16.25
3978,653,0.000353978,Kaliningrad,Thingeyri,RUS,ISL,54.71667,20.51667,65.86667,-23.48333,1,9.3,4.43,7.48,34.54
4311,4414,0.000352908,Invergordon,Honningsvaag,GBR,NOR,57.68333,-4.16667,70.98333,25.98333,1,9.11,6.02,15.86,34.34
3124,9697,0.000352908,Lerwick,Leknes,GBR,NOR,60.15,-1.13333,68.1333,13.6167,1,9.54,7.35,35.22,32.4
4423,5066,0.000350784,Dover,Harstad,GBR,NOR,51.11667,1.33333,68.8,16.55,1,11.4,7,34.66,33.69
3775,4158,0.000350518,Bergen,Faskrudhsfjordur,NOR,ISL,60.4,5.31667,64.9295,-14.0119,2,9,6.015,8.32,34.471
830,1671,0.000348834,Rotterdam,Akranes,NLD,ISL,51.9,4.48333,64.31667,-22.08333,1,11.4,7.29,1.78,34.65
2249,2378,0.000348793,Riga,Vopnafjordur,LVA,ISL,56.96667,24.1,65.75,-14.81667,3,8.29,4.04,5.57,34.5
4015,1907,0.000348765,Slagen,Bodo,NOR,NOR,59.31667,10.53333,67.28333,14.38333,2,8.11,7.04,27.23,32.78
3978,3218,0.000348559,Kaliningrad,Reykjavik,RUS,ISL,54.71667,20.51667,64.14972,-21.9475,5,9.3,6.52,7.48,34.7
3766,1220,0.000345745,Brest,Hafnarfjordur,FRA,ISL,48.38333,-4.48333,64.06667,-21.91667,1,13.07,6.52,23.54,34.7
731,3218,0.000345183,Gibraltar,Reykjavik,GIB,ISL,36.15,-5.33333,64.14972,-21.9475,2,17.78,6.52,36.43,34.7
2355,5610,0.000344514,Kalundborg,Straumsvik,DNK,ISL,55.68333,11.08333,64.05,-22.05,3,10.2,7.39,18.06,34.7
205,2654,0.000343291,Gothenburg,Reydharfjordur,SWE,ISL,57.7,11.95,65.0333,-14.2167,2,9.29,6.015,22.9,34.471
2388,1235,0.000343141,Las Palmas,Eskifjordur,CNI,ISL,28.13306,-15.43194,65.08333,-13.98333,1,20.5,4.24,36.64,34.53
2490,2623,0.000342868,Maaloy,Vestmannaeyjar,NOR,ISL,61.91667,5.11667,63.43333,-20.26667,2,8.12,8.51,17.88,34.93
4538,5082,0.000342676,Ghent,Tromso,BEL,NOR,51.08806,3.74528,69.65,18.96667,1,12.14,4.14,1.55,12.35
3695,2654,0.000342422,Trondheim,Reydharfjordur,NOR,ISL,63.43333,10.4,65.0333,-14.2167,2,6.98,6.015,3.06,34.471
4374,3218,0.000341926,Lubeck,Reykjavik,DEU,ISL,53.86667,10.66667,64.14972,-21.9475,1,10.46,6.52,13.79,34.7
4247,5082,0.000341039,Lisbon,Tromso,PRT,NOR,38.73333,-9.11667,69.65,18.96667,2,18.95,4.14,15.35,12.35
5760,1220,0.000340429,Gdansk,Hafnarfjordur,POL,ISL,54.35,18.65,64.06667,-21.91667,4,8.41,6.52,7.52,34.7
1949,3218,0.000339343,Kiel,Reykjavik,DEU,ISL,54.31667,10.13333,64.14972,-21.9475,1,10.32,6.52,15.94,34.7
2649,9697,0.000338539,Ymuiden,Leknes,NLD,NOR,52.45,4.58333,68.1333,13.6167,1,11.23,7.35,31.06,32.4
2531,5082,0.00033844,Esbjerg,Tromso,DNK,NOR,55.46667,8.43333,69.65,18.96667,5,9.84,4.14,30.65,12.35
1831,5082,0.000335543,Tees,Tromso,GBR,NOR,54.58333,-1.16667,69.65,18.96667,3,9.6,4.14,13.5,12.35
3116,374,0.000335156,Struer,Hammerfall,DNK,NOR,56.5,8.6,67.41667,15.53333,1,9.81,4.7,12.79,10.27
4986,1142,0.00033479,Olden,Torshavn,NOR,FRO,61.83333,6.81667,62,-6.75,1,4.06,8.39,0,35.17
8029,9697,0.000334742,Tilbury,Leknes,GBR,NOR,51.45,0.33333,68.1333,13.6167,1,11.86,7.35,11.17,32.4
1591,5082,0.000333033,Viana do Castelo,Tromso,PRT,NOR,41.68333,-8.83333,69.65,18.96667,2,15.83,4.14,35.48,12.35
2490,3218,0.000332492,Maaloy,Reykjavik,NOR,ISL,61.91667,5.11667,64.14972,-21.9475,3,8.12,6.52,17.88,34.7
424,4317,0.000332254,Tonsberg,Svolvaer,NOR,NOR,59.26667,10.41667,68.23333,14.56667,3,8.44,6.05,27.11,32.82
1949,3469,0.000331798,Kiel,Hammerfest,DEU,NOR,54.31667,10.13333,70.66667,23.66667,2,10.32,6.16,15.94,34.44
4851,4414,0.000331442,Ceuta,Honningsvaag,ESP,NOR,35.88333,-5.31667,70.98333,25.98333,2,17.89,6.02,36.42,34.34
2239,4602,0.000330556,Haugesund,Neskaupstadur,NOR,ISL,59.41667,5.26667,65.15,-13.68333,2,9.22,4.59,26.52,34.3
1389,1142,0.000330356,Mo i Rana,Torshavn,NOR,FRO,66.31667,14.13333,62,-6.75,1,4.51,8.39,1.07,35.17
3695,2378,0.000329954,Trondheim,Vopnafjordur,NOR,ISL,63.43333,10.4,65.75,-14.81667,3,6.98,4.04,3.06,34.5
1697,4364,0.000328769,Bremerhaven,Kirkenes,DEU,NOR,53.55,8.58333,69.73333,30.05,5,10.74,5.23,27.33,16.25
1802,1220,0.000328519,Paramaribo,Hafnarfjordur,SUR,ISL,5.83333,-55.16667,64.06667,-21.91667,1,27.58,6.52,11.27,34.7
5584,2272,0.000328367,Orkanger,Nome,NOR,USA,63.31667,9.85,64.51667,-165.41667,1,6.07,1.37,3.66,29.75
204,5082,0.000327077,Sandefjord,Tromso,NOR,NOR,59.13333,10.23333,69.65,18.96667,3,9.31,4.14,27.11,12.35
4005,2186,0.000326824,Skagen,Nuuk,DNK,GRL,57.71667,10.6,64.16667,-51.73333,2,9.46,1.37,27.5,32.31
1012,3048,0.000326763,Aberdeen(GBR),Husavik,GBR,ISL,57.15,-2.06667,66.05,-17.36667,1,9.88,4.9,34.64,34.36
1823,5082,0.000326763,Cuxhaven,Tromso,DEU,NOR,53.86667,8.7,69.65,18.96667,1,10.94,4.14,25.09,12.35
5839,5494,0.00032658,Sitka,Dutch Hbr.,USA,USA,57.05,-135.33333,53.9,-166.53333,1,7.49,5.94,31.28,32.51
2015,3469,0.000323632,Kirkwall,Hammerfest,GBR,NOR,59,-2.98333,70.66667,23.66667,2,9.55,6.16,34.86,34.44
1985,9948,0.000322962,Vigo,Vaeroy,ESP,NOR,42.23333,-8.66667,67.6667,12.65,1,15.91,4.55,13.93,33.773
5025,8553,0.000321688,Emden,Kopavogur,DEU,ISL,53.35,7.18333,64.1,-21.88333,2,10.93,6.52,23.26,34.7
78,3218,0.000321174,Killingholme,Reykjavik,GBR,ISL,53.66667,-0.23333,64.14972,-21.9475,1,9.97,6.52,33.48,34.7
6424,2623,0.000321059,Borg Hbr.,Vestmannaeyjar,NOR,ISL,59.2,10.95,63.43333,-20.26667,1,8.16,8.51,27.36,34.93
2111,5494,0.000320834,Guam,Dutch Hbr.,GUM,USA,13.4441,144.7936,53.9,-166.53333,1,28.746,5.94,34.446,32.51
8029,5082,0.000320727,Tilbury,Tromso,GBR,NOR,51.45,0.33333,69.65,18.96667,1,11.86,4.14,11.17,12.35
2138,93,0.000319063,Swinoujscie,Kollafjordur,POL,FRO,53.93333,14.28333,62.11667,-6.9,2,9.07,7.71,7.8,35.18
324,2019,0.000318725,Grimsby,Sandgerdhi,GBR,ISL,53.58333,-0.06667,64.05,-22.71667,1,9.97,7.53,33.48,34.71
3124,1060,0.000318711,Lerwick,Lodingen,GBR,NOR,60.15,-1.13333,68.41667,16,1,9.54,7.02,35.22,33.47
4444,2378,0.000318273,Grangemouth,Vopnafjordur,GBR,ISL,56.03333,-3.68333,65.75,-14.81667,3,10.58,4.04,11.94,34.5
5393,2812,0.000316092,St. Petersburg,Kandalaksha,RUS,RUS,59.93333,30.3,67.13333,32.43333,4,7.16,3.09,5,21.66
5645,3034,0.000315271,Floro,Siglufjordur,NOR,ISL,61.6,5.03333,66.2,-18.86667,3,8.17,4.06,32.45,34.47
1602,4158,0.000314203,Ventspils,Faskrudhsfjordur,LVA,ISL,57.4,21.55,64.9295,-14.0119,2,8.62,6.015,7.89,34.471
4572,5494,0.000313602,New York,Dutch Hbr.,USA,USA,40.7,-74.01667,53.9,-166.53333,1,14.04,5.94,12.04,32.51
8788,1142,0.00031296,Storasund,Torshavn,NOR,FRO,59.38333,5.26667,62,-6.75,2,9.22,8.39,26.52,35.17
3365,5066,0.000311897,Wismar,Harstad,DEU,NOR,53.9,11.46667,68.8,16.55,3,10.49,7,14.09,33.69
5295,4323,0.000310121,Busan,Naknek,KOR,USA,35.1,129.06667,58.73333,-157.03333,1,16.45,3.83,33.56,30.22
5784,53,0.000309741,Gefle,Grundartangi,SWE,ISL,60.66667,17.16667,64.35,-21.78333,2,6.87,5.13,5.24,24.33
1061,875,0.000309681,Montrose,Thorshofn,GBR,ISL,56.7,-2.46667,66.2,-15.33333,2,9.02,4.79,34.34,34.34
4640,1907,0.000309603,Southampton,Bodo,GBR,NOR,50.9,-1.4,67.28333,14.38333,2,12.36,7.04,21.88,32.78
2121,5494,0.000309012,Shimonoseki,Dutch Hbr.,JPN,USA,33.93333,130.93333,53.9,-166.53333,1,20.33,5.94,33.57,32.51
363,5241,0.000308627,Waterford,Murmansk,IRL,RUS,52.11667,-6.91667,68.96667,33.08333,2,11.92,3.37,34.8,6.55
4008,5435,0.000308483,Durban,Vadso,ZAF,NOR,-29.86667,31.03333,70.06667,29.73333,1,23.67,3.33,35.29,33.81
1823,4602,0.000308483,Cuxhaven,Neskaupstadur,DEU,ISL,53.86667,8.7,65.15,-13.68333,1,10.94,4.59,25.09,34.3
528,173,0.000307637,Archangel,Glomfjord,RUS,NOR,64.53333,40.5,66.81667,13.61667,2,4.01,7.52,22.19,17.19
4065,3218,0.000307322,Liepaja,Reykjavik,LVA,ISL,56.51667,21.01667,64.14972,-21.9475,4,8.78,6.52,8.29,34.7
185,5494,0.000307251,Jebel Ali,Dutch Hbr.,ARE,USA,24.99028,55.06083,53.9,-166.53333,1,27.78,5.94,28.84,32.51
3227,1220,0.000307251,Rundvik,Hafnarfjordur,SWE,ISL,63.53333,19.45,64.06667,-21.91667,2,5.3,6.52,5.36,34.7
5393,6057,0.000306989,St. Petersburg,Vagur,RUS,FRO,59.93333,30.3,61.46667,-6.8,1,7.16,8.56,5,35.21
2823,4602,0.000306832,Aarhus,Neskaupstadur,DNK,ISL,56.15,10.21667,65.15,-13.68333,2,9.62,4.59,20.52,34.3
5645,875,0.000305577,Floro,Thorshofn,NOR,ISL,61.6,5.03333,66.2,-15.33333,4,8.17,4.79,32.45,34.34
2835,2395,0.000304549,Corner Brook,Grundarfjordur,CAN,ISL,48.95,-57.93333,64.91667,-23.21667,1,5.86,5.29,13.63,33.95
3432,5494,0.000304549,Fuzhou,Dutch Hbr.,CHN,USA,26.05,119.3,53.9,-166.53333,1,22.15,5.94,1.82,32.51
3917,1235,0.000304549,Boston(USA),Eskifjordur,USA,ISL,42.38333,-71.05,65.08333,-13.98333,1,11.82,4.24,16.59,34.53
4190,1220,0.000304549,Harbour Grace,Hafnarfjordur,CAN,ISL,47.68333,-53.21667,64.06667,-21.91667,1,5.89,6.52,31.86,34.7
3649,6057,0.000304549,Aalesund,Vagur,NOR,FRO,62.46667,6.16667,61.46667,-6.8,1,8.03,8.56,33.17,35.21
4489,9515,0.000304233,Seattle,False Pass,USA,USA,47.63333,-122.33333,54.83333,-163.4,1,13.01,6.36,28.93,31.74
1917,173,0.000303926,Leixoes,Glomfjord,PRT,NOR,41.18333,-8.71667,66.81667,13.61667,1,16.45,7.52,35.49,17.19
3775,3034,0.000303467,Bergen,Siglufjordur,NOR,ISL,60.4,5.31667,66.2,-18.86667,1,9,4.06,8.32,34.47
830,1235,0.000303126,Rotterdam,Eskifjordur,NLD,ISL,51.9,4.48333,65.08333,-13.98333,3,11.4,4.24,1.78,34.53
2145,4602,0.000302362,Tyne,Neskaupstadur,GBR,ISL,55,-1.43333,65.15,-13.68333,1,9.62,4.59,34.46,34.3
5391,4602,0.000302362,Kaarsto,Neskaupstadur,NOR,ISL,59.26667,5.53333,65.15,-13.68333,1,9.03,4.59,30.8,34.3
205,3034,0.000302362,Gothenburg,Siglufjordur,SWE,ISL,57.7,11.95,66.2,-18.86667,1,9.29,4.06,22.9,34.47
2625,8287,0.000300692,Ishinomaki,Kiska Hbr.,JPN,USA,38.41667,141.3,51.98333,177.56667,1,13.84,5.46,33.64,32.93
3915,5494,0.000300692,Bilbao,Dutch Hbr.,ESP,USA,43.31056,-3.02861,53.9,-166.53333,1,14.8,5.94,25.44,32.51
2833,5494,0.000300605,Valparaiso,Dutch Hbr.,CHL,USA,-33.01667,-71.63333,53.9,-166.53333,1,14.49,5.94,34.3,32.51
5106,3469,0.000299166,Aveiro,Hammerfest,PRT,NOR,40.65,-8.75,70.66667,23.66667,3,17.6,6.16,35.52,34.44
3246,2186,0.000298562,St. John's(CAN),Nuuk,CAN,GRL,47.5625,-52.71056,64.16667,-51.73333,2,4.76,1.37,31.77,32.31
2805,6057,0.000298519,Santa Eugenia de Riveira,Vagur,ESP,FRO,42.55,-8.98333,61.46667,-6.8,1,15.85,8.56,25.4,35.21
4884,5494,0.000297507,Rumoi,Dutch Hbr.,JPN,USA,43.95,141.63333,53.9,-166.53333,1,9.14,5.94,33.7,32.51
2151,4548,0.000297507,Kobe,Togiak,JPN,USA,34.66667,135.21667,59.08333,-160.5,1,17.94,3.06,32.48,31.09
528,4927,0.000296954,Archangel,Pevek,RUS,RUS,64.53333,40.5,69.71667,170.3,1,4.01,0,22.19,28.02
6196,5494,0.000296954,Daesan,Dutch Hbr.,KOR,USA,37.01667,126.41667,53.9,-166.53333,1,12.39,5.94,31.41,32.51
4538,5066,0.000296951,Ghent,Harstad,BEL,NOR,51.08806,3.74528,68.8,16.55,2,12.14,7,1.55,33.69
6071,5494,0.000296609,Onsan,Dutch Hbr.,KOR,USA,35.45,129.36667,53.9,-166.53333,1,18.03,5.94,33.67,32.51
5717,3218,0.000296481,Brunsbuttel,Reykjavik,DEU,ISL,53.9,9.13333,64.14972,-21.9475,1,10.53,6.52,25.09,34.7
5391,875,0.000296392,Kaarsto,Thorshofn,NOR,ISL,59.26667,5.53333,66.2,-15.33333,1,9.03,4.79,30.8,34.34
3233,875,0.000294345,Egersund,Thorshofn,NOR,ISL,58.45,6,66.2,-15.33333,2,9.16,4.79,23.03,34.34
2762,5504,0.000293251,Aalborg,Qaanaaq,DNK,GRL,57.05,9.91667,77.46667,-69.21667,1,9.57,0,27.65,32.79
3072,3469,0.000292891,Scheveningen,Hammerfest,NLD,NOR,52.1,4.26667,70.66667,23.66667,2,11.35,6.16,31.3,34.44
2721,4317,0.000291616,Lyngdal,Svolvaer,NOR,NOR,58.13333,7.03333,68.23333,14.56667,1,8.83,6.05,14.3,32.82
1708,2654,0.000290849,Moss,Reydharfjordur,NOR,ISL,59.43333,10.66667,65.0333,-14.2167,2,8.11,6.015,27.23,34.471
5387,4602,0.00029037,Beverwijk,Neskaupstadur,NLD,ISL,52.48333,4.63333,65.15,-13.68333,1,11.11,4.59,17.3,34.3
966,1220,0.000289599,Halifax,Hafnarfjordur,CAN,ISL,44.63333,-63.55,64.06667,-21.91667,2,8.53,6.52,22.85,34.7
2945,5066,0.00028575,Falmouth,Harstad,GBR,NOR,50.16667,-5.05,68.8,16.55,2,12.62,7,35.24,33.69
5391,3621,0.00028477,Kaarsto,Grindavik,NOR,ISL,59.26667,5.53333,63.83333,-22.43333,1,9.03,7.22,30.8,34.68
2646,2378,0.000284765,Holmestrand,Vopnafjordur,NOR,ISL,59.53333,10.26667,65.75,-14.81667,1,7.4,4.04,27.23,34.5
1304,93,0.000284078,Szczecin,Kollafjordur,POL,FRO,53.41667,14.55,62.11667,-6.9,2,10.61,7.71,7.8,35.18
2155,2019,0.000282683,Harlingen,Sandgerdhi,NLD,ISL,53.18333,5.41667,64.05,-22.71667,1,10.8,7.53,31.28,34.71
1949,4729,0.000282301,Kiel,Narvik,DEU,NOR,54.31667,10.13333,68.43333,17.43333,1,10.32,3.55,15.94,4.16
2756,1220,0.000281115,Copenhagen,Hafnarfjordur,DNK,ISL,55.7,12.61667,64.06667,-21.91667,2,9.22,6.52,15.05,34.7
1054,5494,0.000280879,Slavyanka,Dutch Hbr.,RUS,USA,42.91667,131.46667,53.9,-166.53333,1,8.13,5.94,33.52,32.51
6424,4317,0.000280791,Borg Hbr.,Svolvaer,NOR,NOR,59.2,10.95,68.23333,14.56667,3,8.16,6.05,27.36,32.82
2993,5066,0.00028012,Hamburg,Harstad,DEU,NOR,53.55,9.96667,68.8,16.55,3,10.61,7,25.09,33.69
2494,3469,0.00027964,Great Yarmouth,Hammerfest,GBR,NOR,52.6,1.73333,70.66667,23.66667,1,11.19,6.16,34.64,34.44
742,2378,0.000279131,Naantali,Vopnafjordur,FIN,ISL,60.46667,22.01667,65.75,-14.81667,1,7.22,4.04,6.13,34.5
3649,875,0.000279127,Aalesund,Thorshofn,NOR,ISL,62.46667,6.16667,66.2,-15.33333,2,8.03,4.79,33.17,34.34
5393,464,0.000279127,St. Petersburg,Sisimiut,RUS,GRL,59.93333,30.3,66.95,-53.68333,1,7.16,1.69,5,33.1
5363,6188,0.000279127,Klaipeda,Helguvik,LTU,ISL,55.71667,21.13333,64.38333,-21.46667,1,9.09,4.85,6.66,19.36
5393,875,0.000278984,St. Petersburg,Thorshofn,RUS,ISL,59.93333,30.3,66.2,-15.33333,1,7.16,4.79,5,34.34
1562,3218,0.000276961,King's Lynn,Reykjavik,GBR,ISL,52.75,0.4,64.14972,-21.9475,2,11.25,6.52,12.07,34.7
5808,3621,0.000276632,Stavanger,Grindavik,NOR,ISL,58.96667,5.73333,63.83333,-22.43333,3,8.9,7.22,30.8,34.68
4065,1220,0.000275568,Liepaja,Hafnarfjordur,LVA,ISL,56.51667,21.01667,64.06667,-21.91667,1,8.78,6.52,8.29,34.7
5760,4602,0.000275053,Gdansk,Neskaupstadur,POL,ISL,54.35,18.65,65.15,-13.68333,1,8.41,4.59,7.52,34.3
2835,1711,0.000275053,Corner Brook,Bolungavik,CAN,ISL,48.95,-57.93333,66.16667,-23.23333,1,5.86,5.31,13.63,34.49
2554,1563,0.000274288,Sas van Ghent,Thorlakshofn,NLD,ISL,51.23333,3.8,63.85,-21.33333,2,12.1,5.96,3.47,34.84
2239,875,0.000273604,Haugesund,Thorshofn,NOR,ISL,59.41667,5.26667,66.2,-15.33333,1,9.22,4.79,26.52,34.34
4942,4414,0.000271828,Terneuzen,Honningsvaag,NLD,NOR,51.33333,3.81667,70.98333,25.98333,1,12.1,6.02,14.36,34.34
2116,5241,0.000271414,Honfleur,Murmansk,FRA,RUS,49.41667,0.23333,68.96667,33.08333,3,12.42,3.37,34.52,6.55
1708,5082,0.000271285,Moss,Tromso,NOR,NOR,59.43333,10.66667,69.65,18.96667,3,8.11,4.14,27.23,12.35
5393,7900,0.000270111,St. Petersburg,Skali,RUS,FRO,59.93333,30.3,62.15,-6.76667,1,7.16,8.39,5,35.18
5233,93,0.000269924,Puerto Cabello,Kollafjordur,VEN,FRO,10.48333,-68,62.11667,-6.9,1,26.78,7.71,36.09,35.18
1985,2623,0.000268182,Vigo,Vestmannaeyjar,ESP,ISL,42.23333,-8.66667,63.43333,-20.26667,1,15.91,8.51,13.93,34.93
731,1907,0.000268182,Gibraltar,Bodo,GIB,NOR,36.15,-5.33333,67.28333,14.38333,1,17.78,7.04,36.43,32.78
5942,2623,0.000268171,Saint John(CAN),Vestmannaeyjar,CAN,ISL,45.26667,-66.06667,63.43333,-20.26667,1,7.82,8.51,32.13,34.93
4702,7900,0.000268045,Split,Skali,HRV,FRO,43.5,16.45,62.15,-6.76667,1,15.94,8.39,37.95,35.18
3880,3986,0.000266497,Bremen,Stokmarknes,DEU,NOR,53.08333,8.78333,68.56667,14.91667,3,10.94,5.96,27.33,32.78
2483,5066,0.00026648,Drammen,Harstad,NOR,NOR,59.73333,10.23333,68.8,16.55,3,7.22,7,27.23,33.69
4400,2548,0.000263348,Muuga,Akureyri,EST,ISL,59.5,24.96667,65.68333,-18.05,3,7.08,4.9,5.67,18.37
947,1235,0.000262588,Aardalstangen,Eskifjordur,NOR,ISL,61.23333,7.7,65.08333,-13.98333,3,3.44,4.24,0,34.53
1957,53,0.000262406,Nakskov,Grundartangi,DNK,ISL,54.83333,11.13333,64.35,-21.78333,2,10.41,5.13,15.49,24.33
1995,5241,0.000261817,Greenock,Murmansk,GBR,RUS,55.95,-4.73333,68.96667,33.08333,1,9.69,3.37,11.58,6.55
593,5494,0.000261524,Shimizu,Dutch Hbr.,JPN,USA,35.01667,138.53333,53.9,-166.53333,1,17.13,5.94,34.08,32.51
3124,2378,0.000261524,Lerwick,Vopnafjordur,GBR,ISL,60.15,-1.13333,65.75,-14.81667,1,9.54,4.04,35.22,34.5
4190,2395,0.000261524,Harbour Grace,Grundarfjordur,CAN,ISL,47.68333,-53.21667,64.91667,-23.21667,1,5.89,5.29,31.86,33.95
8152,3218,0.000260658,Ponta Delgada(AZO),Reykjavik,PRT,ISL,37.73333,-25.66667,64.14972,-21.9475,2,19.04,6.52,36.15,34.7
1985,1220,0.000258681,Vigo,Hafnarfjordur,ESP,ISL,42.23333,-8.66667,64.06667,-21.91667,1,15.91,6.52,13.93,34.7
4005,4317,0.000258559,Skagen,Svolvaer,DNK,NOR,57.71667,10.6,68.23333,14.56667,1,9.46,6.05,27.5,32.82
4423,3218,0.00025814,Dover,Reykjavik,GBR,ISL,51.11667,1.33333,64.14972,-21.9475,1,11.4,6.52,34.66,34.7
5391,2378,0.000257671,Kaarsto,Vopnafjordur,NOR,ISL,59.26667,5.53333,65.75,-14.81667,1,9.03,4.04,30.8,34.5
830,5439,0.000257056,Rotterdam,Finnsnes,NLD,NOR,51.9,4.48333,69.23333,17.96667,2,11.4,5.19,1.78,10.3
5065,5439,0.000256919,Londonderry,Finnsnes,GBR,NOR,54.98333,-7.31667,69.23333,17.96667,2,10.24,5.19,10.59,10.3
42,1725,0.000256457,Immingham,Ballangen,GBR,NOR,53.63333,-0.18333,68.36667,16.93333,2,9.97,6.82,33.48,11.76
2299,374,0.000256081,Hoganas,Hammerfall,SWE,NOR,56.2,12.55,67.41667,15.53333,2,10.02,4.7,16.36,10.27
1826,5082,0.000255989,Pasajes,Tromso,ESP,NOR,43.33333,-1.93333,69.65,18.96667,2,15.24,4.14,35.17,12.35
4538,5439,0.000254092,Ghent,Finnsnes,BEL,NOR,51.08806,3.74528,69.23333,17.96667,2,12.14,5.19,1.55,10.3
253,374,0.00025387,Belfast,Hammerfall,GBR,NOR,54.6,-5.93333,67.41667,15.53333,2,10.85,4.7,21.04,10.27
938,374,0.000253831,Europoort,Hammerfall,NLD,NOR,51.95,4.08333,67.41667,15.53333,2,11.41,4.7,31.75,10.27
5645,1239,0.000253095,Floro,Raufarhofn,NOR,ISL,61.6,5.03333,66.45,-15.9,2,8.17,4.64,32.45,34.34
3649,1563,0.000252564,Aalesund,Thorlakshofn,NOR,ISL,62.46667,6.16667,63.85,-21.33333,1,8.03,5.96,33.17,34.84
501,1907,0.000252564,Ilichevsk,Bodo,UKR,NOR,46.3,30.65,67.28333,14.38333,1,12.19,7.04,15.8,32.78
